18|Tambor de cincuenta y cinco galones (EUA)|TRUE
E50|Unidad de cuenta|TRUE
E51|Trabajo|TRUE
E52|Run foot|TRUE
E53|Prueba|TRUE
E54|Viaje|TRUE
E55|Utilizar|TRUE
E56|Bien|TRUE
E57|Zona|TRUE
E58|Exabit por segundo|TRUE
E59|Exbibyte|TRUE
E60|Pebibyte|TRUE
E61|Tebibyte|TRUE
E62|Gibibyte|TRUE
E63|Mebibyte|TRUE
E64|Kibibyte|TRUE
E65|Exbibit por metro|TRUE
E66|Exbibit por metro cuadrado|TRUE
E67|Exbibit por metro cúbico|TRUE
E68|Gigabyte por segundo|TRUE
E69|Gibibit por metro|TRUE
E70|Gibibit por metro cuadrado|TRUE
E71|Gibibit por metro cúbico|TRUE
E72|Kibibit por metro|TRUE
E73|Kibibit por metro cuadrado|TRUE
E74|Kikibit por metro cúbico.|TRUE
E75|Mebbit por metro.|TRUE
E76|Mebbitt por metro cuadrado.|TRUE
E77|Mebbit por metro cúbico. |TRUE
E78|Petabit|TRUE
E79|Pebibit por segundo.|TRUE
E80|Pebibit por metro.|TRUE
E81|Pebibit por metro cuadrado.|TRUE
E82|Pebibit por metro cúbico.|TRUE
E83|Tebibit.|TRUE
E84|Tebibit por segundo|TRUE
E85|Tebibit por metro.|TRUE
E86|Tebibit por metro cúbico.|TRUE
E87|Tebibit por metro cuadrado|TRUE
E88|Bit por metro|TRUE
E89|Bit por metro cuadrado|TRUE
E90|Centímetro recíproco|TRUE
E91|Día recíproco|TRUE
E92|Decímetro cúbico por hora|TRUE
E93|Kilogramo por hora|TRUE
E94|KiloMol por segundo|TRUE
E95|Mol por segundo|TRUE
E96|Grado por segundo|TRUE
E97|Mililitro por gadro celsius metro|TRUE
E98|Grado celsius por kelvin|TRUE
E99|Hectopascal por bar|TRUE
EA|Elemento|TRUE
EB|Casilla de correo electrónico|TRUE
EP|Paquete de once|TRUE
EQ|Galón equivalente|TRUE
F01|Bit por metro cúbico|TRUE
F02|Kelvin por kelvin|TRUE
F03|Kilopascal por bar|TRUE
F04|Milibar por bar|TRUE
F05|Megapascal por bar|TRUE
F06|Poise por bar|TRUE
F07|Pascal por bar|TRUE
F08|Miliamperio por pulgada|TRUE
F1|Mil pies cúbicos por día|TRUE
F10|Kelvin por hora|TRUE
F11|Kelvin por minuto|TRUE
F12|Kelvin por segundo|TRUE
F13|Slug|TRUE
F14|Gramo por kelvin|TRUE
F15|Kilogramo por kelvin|TRUE
F16|Miligramo por kelvin|TRUE
F17|Libra fuerza por pie|TRUE
F18|Kilogramo centímetro cuadrado|TRUE
F19|Kilogramo milimetro cuadrado|TRUE
F20|Libra pulgada cuadrada|TRUE
F21|Libra fuerza pulgada|TRUE
F22|Libra fuerza por pie entre amperio|TRUE
F23|Gramo por decímetro cúbico|TRUE
F24|Kilogramo por kiloMol|TRUE
F25|Gramo por hertz|TRUE
F26|Gramo por día|TRUE
F27|Gramo por hora|TRUE
F28|Gramo por minuto|TRUE
F29|Gramo por segundo|TRUE
F30|Kilogramo por día|TRUE
F31|Kilogramo por minuto|TRUE
F32|Miligramo por dia|TRUE
F33|Miligramo por minuto|TRUE
F34|Miligramo por segundo|TRUE
F35|Gramo por día kelvin|TRUE
F36|Gramo por hora kelvin|TRUE
F37|Gramo por minuto kelvin|TRUE
F38|Gramo por segundo kelvin|TRUE
F39|Kilogramo por día kelvin|TRUE
F40|Kilogramo por hora kelvin|TRUE
F41|Kilogramo por minuto kelvin|TRUE
F42|Kilogramo por segundo kelvin|TRUE
F43|Miligramo por día kelvin|TRUE
F44|Miligramo por hora kelvin|TRUE
F45|Miligramo por minuto kelvin|TRUE
F46|Miligramo por segundo kelvin|TRUE
F47|Newton por milímetro|TRUE
F48|Libra fuerza por pulgada|TRUE
F49|Rod (Unidad de distancia)|TRUE
F50|Micrómetro por kelvin|TRUE
F51|Centímetro por kelvin|TRUE
F52|Metro por kelvin|TRUE
F53|Mililitro por kelvin|TRUE
F54|MiliOhm por metro|TRUE
F55|Ohm por milla (milla estatal)|TRUE
F56|Ohm por kilómetro|TRUE
F57|Miliamperio por libra-fuerza por pulgada cuadrada|TRUE
F58|Bar recíproco|TRUE
F59|Miliamperio por bar|TRUE
F60|Grado celsius por bar|TRUE
F61|Kelvin por bar|TRUE
F62|Gramo por día bar|TRUE
F63|Gramo por hora bar|TRUE
F64|Gramo por minuto bar|TRUE
F65|Gramo por segundo bar|TRUE
F66|Kililogramo por día bar|TRUE
F67|Kilogramo por hora bar|TRUE
F68|Kilogramo por minuto bar|TRUE
F69|Kilogramo por segundo bar|TRUE
F70|Miligramo por día bar|TRUE
F71|Miligramo por hora bar|TRUE
F72|Miligramo por minuto bar|TRUE
F73|Miligramo por segundo bar|TRUE
F74|Gramo por bar|TRUE
F75|Miligramo por bar|TRUE
F76|Miliamperio por milímetro|TRUE
F77|Pascal segundo por kelvin|TRUE
F78|Pulgada de agua|TRUE
F79|Pulgada de mercurio|TRUE
F80|Caballos de fuerza de agua|TRUE
F81|Bar por kelvin|TRUE
F82|Hectopascal por kelvin|TRUE
F83|Kilopascal por kelvin|TRUE
F84|Milibar por kelvin|TRUE
F85|Megapascal por kelvin|TRUE
F86|Poise por kelvin|TRUE
F87|Voltio por litro minuto|TRUE
F88|Newton centímetro|TRUE
F89|Newton metro por grados|TRUE
F9|Fibra por centímetro cúbico de aire|TRUE
F90|Newton metro por amperio|TRUE
F91|Bar litro por segundo|TRUE
F92|Bar metro cúbico por segundo|TRUE
F93|Hectopascal litro por segundo|TRUE
F94|Hectopascal metro cúbico por segundo|TRUE
F95|Milibar litro por segundo|TRUE
F96|Milibar metro cúbico por segundo|TRUE
F97|Megapascal litro por segundo|TRUE
F98|Megapascal metro cúbico por segundo|TRUE
F99|Pascal litro por segundo|TRUE
FAH|Grado fahrenheit|TRUE
FAR|Farad|TRUE
FB|campo|TRUE
FBM|Medidor de fibra|TRUE
FC|Mil pies cúbicos|TRUE
FD|Millones de partículas por pie cúbico|TRUE
FE|Pie de pista|TRUE
FF|Cien metros cúbicos|TRUE
FG|Parche transdérmico|TRUE
FH|MicroMol|TRUE
FIT|Fallas en el tiempo|TRUE
FL|Flake ton|TRUE
FM|Millones de pies cúbicos|TRUE
FOT|Pie|TRUE
FP|Libra por pie cuadrado|TRUE
FR|Pie por minuto|TRUE
FS|Pie por segundo|TRUE
FTK|Pie cuadrado|TRUE
FTQ|Pie cúbico|TRUE
G01|Pascal metro cúbico por segundo|TRUE
G04|Centímetro por bar|TRUE
G05|Metro por bar |TRUE
G06|Milímetro por bar |TRUE
G08|Pulgada cuadrada por segundo|TRUE
G09|Metro cuadrado por segundo kelvin|TRUE
G10|Stokes por kelvin|TRUE
G11|Gramo por centímetro cúbico bar|TRUE
G12|Gramo por decímetro cúbico bar|TRUE
G13|Gramo por litro bar|TRUE
G14|Gramo por metro cúbico bar|TRUE
G15|Gramo por mililitro bar|TRUE
G16|Kilogramo por centímetro cúbico bar|TRUE
G17|Kilogramo por litro bar|TRUE
G18|Kilogramo por metro cúbico bar|TRUE
G19|Newton metro por kilogramo|TRUE
G2|Galón (EUA) por minuto|TRUE
G20|Libra-fuerza pie por libra|TRUE
G21|Taza (unidad de volumen)|TRUE
G23|Peck|TRUE
G24|Cucharada (estados unidos)|TRUE
G25|Cucharilla (estados unidos)|TRUE
G26|Estere|TRUE
G27|Centímetro cúbico por kelvin|TRUE
G28|Litro por kelvin|TRUE
G29|Metro cúbico por kelvin|TRUE
G3|Galón (RU) por minuto|TRUE
G30|Mililitro por klevin|TRUE
G31|Kilogramo por centímetro cúbico|TRUE
G32|Onza (avoirdupois) por yarda cúbica|TRUE
G33|Gramo por centímetro cúbico kelvin|TRUE
G34|Gramo por decímetro cúbico kelvin|TRUE
G35|Gramo por litro kelvin|TRUE
G36|Gramo por metro cúbico kelvin|TRUE
G37|Gramo por mililitro kelvin|TRUE
G38|Kilogramo por centímetro cúbico kelvin|TRUE
G39|Kilogramo por litro kelvin|TRUE
G40|Kilogramo por metro cúbico kelvin|TRUE
G41|Metro cuadrado por segundo bar|TRUE
G42|Microsiemens por centímetro|TRUE
G43|Microsiemens por metro|TRUE
G44|Nanosiemens por centímetro|TRUE
G45|Nanosiemens por metro|TRUE
G46|Stokes por bar|TRUE
G47|Centímetro cúbico por día|TRUE
G48|Centímetro cúbico por hora|TRUE
G49|Centímetro cúbico por minuto|TRUE
G50|Galón por hora|TRUE
G51|Litro por segundo|TRUE
G52|Metro cúbico por día|TRUE
G53|Metro cúbico por minuto|TRUE
G54|Mililitro por día|TRUE
G55|Mililitro por hora|TRUE
G56|Pulgada cúbica por hora|TRUE
G57|Pulgada cúbica por minuto|TRUE
G58|Pulgada cúbica por segundo|TRUE
G59|Miliamperio por litro minuto|TRUE
G60|Voltio por bar|TRUE
G61|Centímetro cúbico por día kelvin|TRUE
G62|Centímetro cúbico por hora kelvin|TRUE
G63|Centímetro cúbico por minuto kelvin|TRUE
G64|Centímetro cúbico por segundo kelvin|TRUE
G65|Litro por día kelvin|TRUE
G66|Litro por hora kelvin|TRUE
G67|Litro por minuto kelvin|TRUE
G68|Litro por segundo kelvin|TRUE
G69|Metro cúbico por día kelvin|TRUE
G7|Hoja de microficha|TRUE
G70|Metro cúbico por hora kelvin|TRUE
G71|Metro cúbico por minuto kelvin|TRUE
G72|Metro cúbico por segundo kelvin|TRUE
G73|Mililitro por día kelvin|TRUE
G74|Mililitro por hora kelvin|TRUE
G75|Mililitro por minuto kelvin|TRUE
G76|Mililitro por segundo kelvin|TRUE
G77|Milímetro a la cuarta potencia |TRUE
G78|Centímetro cúbico por día bar|TRUE
G79|Centímetro cúbico por hora bar|TRUE
G80|Centímetro cúbico por minuto bar|TRUE
G81|Centímetro cúbico por segundo bar|TRUE
G82|Litro por día bar|TRUE
G83|Litro por hora bar|TRUE
G84|Litro por minuto bar|TRUE
G85|Litro por segundo bar|TRUE
G86|Metro cúbico por día bar|TRUE
G87|Metro cúbico por hora bar|TRUE
G88|Metro cúbico por minuto bar|TRUE
G89|Metro cúbico por segundo bar|TRUE
G90|Mililitro por día bar|TRUE
G91|Mililitro por hora bar|TRUE
G92|Mililitro por minuto bar|TRUE
G93|Mililitro por segundo bar|TRUE
G94|Centímetro cúbico por bar|TRUE
G95|Litro por bar|TRUE
G96|Metro cúbico por bar|TRUE
G97|Mililitro por bar |TRUE
G98|Micro henry por kiloOhm|TRUE
G99|Micro henry por Ohm|TRUE
GB|Galón (EUA) por día|TRUE
GBQ|Gigabecquerel|TRUE
GC|Gramo por 100 gramos|TRUE
Gd|Barril bruto|TRUE
GDW|Gramo, peso seco|TRUE
GE|Libra por galón (EUA)|TRUE
GF|Gramo por metro (gramo por 100 centímetros)|TRUE
GFI|Gramo de isótopo fisible|TRUE
GGR|Grandioso|TRUE
GH|Medio galón (US)|TRUE
GIA|Gill (us)|TRUE
GIC|Gramo, incluido el contenedor|TRUE
GII|Gill (uk)|TRUE
GIP|Grama, incluido el embalaje interior|TRUE
GJ|Gramo por mililitro|TRUE
GK|Gramo por kilogramo|TRUE
GL|Gramo por litro|TRUE
GLD|Galón seco (EUA)|TRUE
GLI|Galón (UK)|TRUE
GLL|Galón (EUA)|TRUE
GM|Gramo por metro cuadrado|TRUE
GN|Galón bruto|TRUE
GO|Miligramo por metro cuadrado|TRUE
GP|Miligramo por metro cúbico|TRUE
GQ|Microgramo por metro cúbico|TRUE
GRM|Gramo|TRUE
GRN|Grano|TRUE
GRO|Gross|TRUE
GT|Tonelada bruta|TRUE
GV|Gigajoule|TRUE
GW|Galón por mil pies cúbicos|TRUE
GWH|Gigawatt hora|TRUE
GY|Patio grueso|TRUE
GZ|Sistema de calibración|TRUE
H03|Henry por kiloOhm|TRUE
H04|Henry por Ohm|TRUE
H05|Milihenry por kiloOhm|TRUE
H06|Milihenry por Ohm|TRUE
H07|Pascal segundo por bar|TRUE
H08|Microbequerel|TRUE
H09|Año recíproco|TRUE
H1|Media página - electrónica|TRUE
H10|Hora recíproca|TRUE
H11|Mes recíproco|TRUE
H12|Grado celsius por hora|TRUE
H13|Grado celsius por minuto|TRUE
H14|Grado celsius por segundo|TRUE
H15|Centímetro cudrado por gramo|TRUE
H16|Decámetro cuadrado|TRUE
H18|Hectómetro cuadrado|TRUE
H19|Hectómetro cúbico|TRUE
H2|Medio litro|TRUE
H20|Kilómetro cúbico|TRUE
H21|Blanco|TRUE
H22|Voltio pulgada cuadrada por libra fuerza|TRUE
H23|Voltio por pulgada|TRUE
H24|Voltio por microsegundo|TRUE
H25|Por ciento por kelvin|TRUE
H26|Ohm por metro|TRUE
H27|Grado por metro|TRUE
H28|Microfaradio por kilómetro|TRUE
H29|Microgramo por litro|TRUE
H30|Micrómetro cuadrado|TRUE
H31|Amperio por kilogramo|TRUE
H32|Amperio cuadrado segundo|TRUE
H33|Faradio por kilómetro|TRUE
H34|Hertz metro|TRUE
H35|Kelvin metro por watt|TRUE
H36|MegaOhm por kilómetro|TRUE
H37|MegaOhm por metro|TRUE
H38|Megaamperio|TRUE
H39|Megahertz kilómetro|TRUE
H40|Newton por amperio|TRUE
H41|Newton metro watts elevado a la potencia menos 0.5|TRUE
H42|Pascal por metro|TRUE
H43|Siemens por centímetro|TRUE
H44|TeraOhm|TRUE
H45|Voltio segundo por metro|TRUE
H46|Voltio por segundo|TRUE
H47|Watt por metro cúbico|TRUE
H48|Attofarad|TRUE
H49|Centímetro por hora|TRUE
H50|Reciprocidad del centimetro cúbico|TRUE
H51|Decibel per kilometro|TRUE
H52|Decibel per metro|TRUE
H53|Kilogramo por bar|TRUE
H54|Kilogramo por decímetro cúbico kelvin |TRUE
H55|Kilogramo por decímetro cúbico bar|TRUE
H56|Kilogramo por metro cuadrado segundo|TRUE
H57|Pulgada por dos pi por radián|TRUE
H58|Metro por voltio segundo|TRUE
H59|Metro cuadrado por newton|TRUE
H60|Metro cúbico por metro cúbico|TRUE
H61|Milisiemens por centímetro|TRUE
H62|Milivoltio por minuto|TRUE
H63|Miligramo por centímetro cuadrado|TRUE
H64|Miligramo por gramo|TRUE
H65|Mililitro por metro cúbico|TRUE
H66|Milímetro por año |TRUE
H67|Milímetro por hora|TRUE
H68|MiliMol por gram|TRUE
H69|Picopascal por kilometro|TRUE
H70|Picosegundo|TRUE
H71|Por ciento al mes|TRUE
H72|Por ciento por hectobar|TRUE
H73|Por ciento por decakelvin|TRUE
H74|Watt por metro|TRUE
H75|Decapascal|TRUE
H76|Gramo por milímetro|TRUE
H77|Anchura del módulo|TRUE
H78|Centímetro convencional de agua|TRUE
H79|Escala francesa |TRUE
H80|Unidad de bastidor|TRUE
H81|Milímetro por minuto|TRUE
H82|Punto grande|TRUE
H83|Litro por kilogramo|TRUE
H84|Gramos milímetro|TRUE
H85|Semana recíproca|TRUE
H87|Pieza|TRUE
H88|MegaOhm kilómetro|TRUE
H89|Por ciento por Ohmio|TRUE
H90|Porcentaje por grado|TRUE
H91|Por ciento por cada diez mil|TRUE
H92|Ciento por cien mil|TRUE
H93|Porcentaje por cien|TRUE
H94|Por ciento por mil|TRUE
H95|Por ciento por voltio|TRUE
H96|Tanto por ciento por bar|TRUE
H98|Por ciento por pulgada|TRUE
H99|Por ciento por metro|TRUE
HA|Madeja|TRUE
HAR|hectárea|TRUE
HBA|Hectobar |TRUE
HBX|Ciento de cajas|TRUE
HC|Conteo en cientos|TRUE
HD|Media docena|TRUE
HDW|Cien kilogramos, peso seco|TRUE
HE|Centésima de un quilate|TRUE
HEA|Cabeza|TRUE
HF|Cien pies|TRUE
HGM|Héctogramo|TRUE
HH|Cien pies cúbicos|TRUE
HI|Cien hojas|TRUE
HIU|Unidad internacional de cien|TRUE
HJ|Potencia métrica|TRUE
HK|Cien kilogramos|TRUE
HKM|Cien kilogramos, masa neta|TRUE
HL|Cien pies (lineal)|TRUE
HLT|Hectolitro|TRUE
HM|Milla por hora (milla estatal)|TRUE
HMQ|Millones de metros cúbicos|TRUE
HMT|Hectómetro|TRUE
HN|Milímetro convencional de mercurio|TRUE
HO|Cien onzas troy|TRUE
HP|Milímetro convencional de agua|TRUE
HPA|Hectolitro de alcohol puro|TRUE
HS|Cien pies cuadrados|TRUE
HT|media hora|TRUE
HTZ|Hertz|TRUE
HUR|Hora|TRUE
HY|Cien yardas|TRUE
IA|Pulgada libra|TRUE
IC|Contar por pulgada|TRUE
IE|Personas|TRUE
IF|Pulgadas de agua|TRUE
II|Columna pulgada|TRUE
IM|Impresión|TRUE
INH|Pulgada|TRUE
INK|Pulgada cuadrada|TRUE
INQ|Pulgada cúbica|TRUE
IP|póliza de seguros|TRUE
ISD|Grado internacional de azúcar|TRUE
IT|Recuento por centímetro|TRUE
IU|Pulgada por segundo|TRUE
IV|Pulgada por segundo al cuadrado|TRUE
J10|Por ciento por milímetro|TRUE
J12|Por mille por psi|TRUE
J13|Grado api|TRUE
J14|Grado baume (escala de origen)|TRUE
J15|Grado baume (us pesado)|TRUE
J16|Grado baume (luz de los EUA)|TRUE
J17|Grado balling|TRUE
J18|Grado brix|TRUE
J19|Grado fahrenheit hora pie cuadrado por unidad térmica británica (termoquímico).|TRUE
J2|Joule por kilogramo|TRUE
J20|Grado fahrenheit por kelvin|TRUE
J21|Grado fahrenheit por bar|TRUE
J22|Grado fahrenheit hora pie cuadrado por unidad térmica británica (tabla internacional).|TRUE
J23|Grado fahrenheit por hora|TRUE
J24|Grado fahrenheit por minuto|TRUE
J25|Grado fahrenheit por segundo|TRUE
J26|Reciprocidad grado fahrenheit|TRUE
J27|Grado oechsle|TRUE
J28|Grado rankine por hora|TRUE
J29|Grado rankine por minuto|TRUE
J30|Grado rankine por segundo|TRUE
J31|Grado twaddel.|TRUE
J32|Micropoise|TRUE
J33|Microgramo por kilogramo|TRUE
J34|Microgramo por metro cúbico kelvin|TRUE
J35|Microgramo por metro cúbico bar|TRUE
J36|Microlitro por litro|TRUE
J38|Baud|TRUE
J39|Unidad térmica británica (significado)|TRUE
J40|Unidad térmica británica (tabla internacional) pie por hora pie cuadrado grado fahrenheit.|TRUE
J41|Unidad térmica británica (tabla internacional) pulgada por hora pie cuadrado grado fahrenheit.|TRUE
J42|Unidad térmica británica (tabla internacional) pulgada por segundo pie cuadrado grado fahrenheit.|TRUE
J43|Unidad térmica británica (tabla internacional) por libra grado fahrenheit|TRUE
J44|Unidad térmica británica (tabla internacional) por minuto|TRUE
J45|Unidad térmica británica (tabla internacional) por segundo|TRUE
J46|Unidad térmica británica (termoquímico) pie por hora pie cuadrado grado fahrenheit.|TRUE
J47|Unidad térmica británica (termoquímica) por hora|TRUE
J48|Unidad térmica británica (termoquímico) pulgada por hora pie cuadrado grado fahrenheit.|TRUE
J49|Unidad térmica británica (termoquímico) pulgada por segundo pie cuadrado grado fahrenheit.|TRUE
J50|Unidad térmica británica (termoquímico) por libra grado fahrenheit|TRUE
J51|Unidad térmica británica (termoquímica) por minuto|TRUE
J52|Unidad térmica británica (termoquímica) por segundo|TRUE
J53|Culombio metro cuadrado por kilogramo|TRUE
J54|Megabaud|TRUE
J55|Watt segundo|TRUE
J56|Bar por bar|TRUE
J57|Barril (uk petróleo)|TRUE
J58|Barril (petróleo UK) por minuto|TRUE
J59|Barril (petróleo UK) por día|TRUE
J60|Barril (petróleo UK) por hora|TRUE
J61|Barril (petróleo UK) por segundo|TRUE
J62|Barril (petróleo estados unidos) por hora|TRUE
J63|Barril (petróleo estados unidos) por segundo|TRUE
J64|Bushel (UK) por día |TRUE
J65|Bushel (UK) por hora|TRUE
J66|Bushel (UK) por minuto|TRUE
J67|Bushel (UK) por segundo|TRUE
J68|Bushel (seco,estados unidos) por día|TRUE
J69|Bushel (seco,estados unidos) por hora|TRUE
J70|Bushel (seco,estados unidos) por minuto|TRUE
J71|Bushel (seco,estados unidos) por segundo|TRUE
J72|Centinewton metro|TRUE
J73|Centipoise por kelvin|TRUE
J74|Centipoise por bar|TRUE
J75|Caloría|TRUE
J76|Caloría (tabla internacional) por gramo gadro celsius|TRUE
J78|Caloría (termoquímica) por centímetro segundo grado celsius|TRUE
J79|Caloría (termoquímico) por gramo gadro celsius|TRUE
J81|Caloría (termoquímica) por minuto|TRUE
J82|Caloría (termoquímica) por segundo|TRUE
J83|Clo|TRUE
J84|Centímetro por segundo kelvin|TRUE
J85|Centímetro por segundo bar|TRUE
J87|Centímetro cúbico por metro cúbico|TRUE
J89|Centímetro de mercurio|TRUE
J90|Decímetro cúbico por día|TRUE
J91|Decímetro cúbico por metro cúbico|TRUE
J92|Decímetro cúbico por minuto|TRUE
J93|Decímetro cúbico por segundo|TRUE
J94|Dina centímetro|TRUE
J95|Onza (fluido, UK) por día|TRUE
J96|Onza (fluido, UK) por hora|TRUE
J97|Onza (fluido, UK) por minuto|TRUE
J98|Onza (fluido, UK) por segundo|TRUE
J99|Onza (fluido, estados unidos) por día|TRUE
JB|Jumbo|TRUE
JE|Joule por kelvin|TRUE
JK|Megajoule por kilogramo|TRUE
JM|Megajoule por metro cúbico|TRUE
JNT|Junta de tubería|TRUE
Jo|Articulación|TRUE
JOU|Joule|TRUE
JPS|Cien metros|TRUE
JWL|Número de joyas|TRUE
K1|Demanda de kilowatt|TRUE
K10|Onza (fluido, estados unidos) por hora|TRUE
K11|Onza (fluido, estados unidos) por minuto|TRUE
K12|Onza (fluido, estados unidos) por segundo|TRUE
K13|Pie por grado fahrenheit|TRUE
K14|Pie por hora|TRUE
K15|Pie libra-fuerza por hora|TRUE
K16|Pie libra-fuerza por minuto|TRUE
K17|Pie por psi (libra por pulgada cuadrada)|TRUE
K18|Pie por segundo grado fahrenheit|TRUE
K19|Pie por segundo psi (libra por pulgada cuadrada)|TRUE
K2|Kilovoltios amperios demanda reactiva|TRUE
K20|Reciprocidad del pie cuadrado|TRUE
K21|Pie cúbico por grado fahrenheit|TRUE
K22|Pie cúbico por día|TRUE
K23|Pie cúbico por psi (libra por pulgada cuadrada)|TRUE
K24|Pie de agua|TRUE
K25|Pie de mercurio|TRUE
K26|Galón (UK) por día|TRUE
K27|Galón (UK) por hora|TRUE
K28|Galón (UK) por segundo|TRUE
K3|Kilovoltio amperio hora reactivo|TRUE
K30|Galón (líquido, EUA) por segundo|TRUE
K31|Gramo-fuerza por centímetro cuadrado|TRUE
K32|Gill (UK) por día|TRUE
K33|Gill (UK) por hora|TRUE
K34|Gill (UK) por minuto|TRUE
K35|Gill (UK) por segundo|TRUE
K36|Gill (estados unidos) por día|TRUE
K37|Gill (estados unidos) por hora|TRUE
K38|Gill (estados unidos) por minuto|TRUE
K39|Gill (estados unidos) por segundo|TRUE
K40|Aceleración estándar de la caída libre|TRUE
K41|Grano por galón (EUA)|TRUE
K42|Caballo de fuerza de caldera |TRUE
K43|Caballo de fuerza (eléctrico)|TRUE
K45|Pulgada por grado fahrenheit|TRUE
K46|Pulgada por psi (libra por pulgada cuadrada)|TRUE
K47|Pulgada por segundo grado fahrenheit|TRUE
K48|Pulgada por segundo psi (libra por pulgada cuadrada)|TRUE
K49|Reciprocidad de la pulgada cuadrada|TRUE
K5|Kilovoltios amperios (reactivos)|TRUE
K50|Kilobaud|TRUE
K51|Kilocaloría (significado)|TRUE
K52|Kilocaloría (tabla internacional) por hora metro grado celsius|TRUE
K53|Kilocaloría (termoquímico)|TRUE
K54|Kilocaloría (termoquímica) por minuto|TRUE
K55|Kilocaloría (termoquímica) por segundo|TRUE
K58|KiloMol por hora|TRUE
K59|KiloMol por metro cúbico kelvin|TRUE
K6|Kilolitro|TRUE
K60|KiloMol por metro cúbico bar|TRUE
K61|KiloMol por minuto|TRUE
K62|Litro por litro|TRUE
K63|Reciprocidad del litro|TRUE
K64|Libra (avoirdupois) por grado fahrenheit|TRUE
K65|Libra (avoirdupois) pie cuadrado|TRUE
K66|Libra (avoirdupois) por día|TRUE
K67|Libra por pie hora|TRUE
